UID        PID  PPID   LWP  C NLWP STIME TTY          TIME CMD
vaddya    5692  3354  5696  0   14 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=15660612539192056611 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=15660612539192056611 --renderer-client-id=51 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5692  3354  5697  0   14 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=15660612539192056611 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=15660612539192056611 --renderer-client-id=51 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5692  3354  5698  0   14 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=15660612539192056611 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=15660612539192056611 --renderer-client-id=51 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5692  3354  5699  0   14 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=15660612539192056611 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=15660612539192056611 --renderer-client-id=51 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5692  3354  5700  0   14 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=15660612539192056611 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=15660612539192056611 --renderer-client-id=51 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5692  3354  5701  0   14 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=15660612539192056611 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=15660612539192056611 --renderer-client-id=51 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5692  3354  5702  0   14 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=15660612539192056611 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=15660612539192056611 --renderer-client-id=51 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5692  3354  5703  0   14 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=15660612539192056611 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=15660612539192056611 --renderer-client-id=51 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5692  3354  5704  0   14 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=15660612539192056611 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=15660612539192056611 --renderer-client-id=51 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5692  3354  6059  0   14 20:47 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=15660612539192056611 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=15660612539192056611 --renderer-client-id=51 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5742  1896  5742  0   13 20:46 ?        00:00:14 /usr/bin/nautilus --gapplication-service
vaddya    5742  1896  5743  0   13 20:46 ?        00:00:00 /usr/bin/nautilus --gapplication-service
vaddya    5742  1896  5744  0   13 20:46 ?        00:00:00 /usr/bin/nautilus --gapplication-service
vaddya    5742  1896  5747  0   13 20:46 ?        00:00:00 /usr/bin/nautilus --gapplication-service
vaddya    5742  1896  5748  0   13 20:46 ?        00:00:03 /usr/bin/nautilus --gapplication-service
vaddya    5742  1896  9494  0   13 21:32 ?        00:00:00 /usr/bin/nautilus --gapplication-service
vaddya    5742  1896  9495  0   13 21:32 ?        00:00:00 /usr/bin/nautilus --gapplication-service
vaddya    5742  1896  9496  0   13 21:32 ?        00:00:00 /usr/bin/nautilus --gapplication-service
vaddya    5742  1896  9497  0   13 21:32 ?        00:00:00 /usr/bin/nautilus --gapplication-service
vaddya    5742  1896  9498  0   13 21:32 ?        00:00:00 /usr/bin/nautilus --gapplication-service
vaddya    5742  1896  9499  0   13 21:32 ?        00:00:00 /usr/bin/nautilus --gapplication-service
vaddya    5742  1896  9500  0   13 21:32 ?        00:00:00 /usr/bin/nautilus --gapplication-service
vaddya    5742  1896  9501  0   13 21:32 ?        00:00:00 /usr/bin/nautilus --gapplication-service
vaddya    5762  1896  5762  0    3 20:46 ?        00:00:00 /usr/lib/gvfs/gvfsd-metadata
vaddya    5762  1896  5763  0    3 20:46 ?        00:00:00 /usr/lib/gvfs/gvfsd-metadata
vaddya    5762  1896  5764  0    3 20:46 ?        00:00:00 /usr/lib/gvfs/gvfsd-metadata
vaddya    5785  1896  5785  0    5 20:46 ?        00:00:11 evince /home/vaddya/Git/os/lab3/Душутина Е. В. - Системное программное обеспечение. Практические вопросы разработки системных приложений (2016).pdf
vaddya    5785  1896  5787  0    5 20:46 ?        00:00:00 evince /home/vaddya/Git/os/lab3/Душутина Е. В. - Системное программное обеспечение. Практические вопросы разработки системных приложений (2016).pdf
vaddya    5785  1896  5788  0    5 20:46 ?        00:00:00 evince /home/vaddya/Git/os/lab3/Душутина Е. В. - Системное программное обеспечение. Практические вопросы разработки системных приложений (2016).pdf
vaddya    5785  1896  5795  0    5 20:46 ?        00:00:00 evince /home/vaddya/Git/os/lab3/Душутина Е. В. - Системное программное обеспечение. Практические вопросы разработки системных приложений (2016).pdf
vaddya    5785  1896  5796  0    5 20:46 ?        00:00:00 evince /home/vaddya/Git/os/lab3/Душутина Е. В. - Системное программное обеспечение. Практические вопросы разработки системных приложений (2016).pdf
vaddya    5791  1896  5791  0    3 20:46 ?        00:00:00 /usr/lib/evince/evinced
vaddya    5791  1896  5792  0    3 20:46 ?        00:00:00 /usr/lib/evince/evinced
vaddya    5791  1896  5793  0    3 20:46 ?        00:00:00 /usr/lib/evince/evinced
vaddya    5932  3354  5932  0   14 20:46 tty2     00:00:10 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=2676613646519852285 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=2676613646519852285 --renderer-client-id=53 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5932  3354  5933  0   14 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=2676613646519852285 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=2676613646519852285 --renderer-client-id=53 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5932  3354  5935  0   14 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=2676613646519852285 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=2676613646519852285 --renderer-client-id=53 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5932  3354  5936  0   14 20:46 tty2     00:00:05 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=2676613646519852285 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=2676613646519852285 --renderer-client-id=53 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5932  3354  5938  0   14 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=2676613646519852285 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=2676613646519852285 --renderer-client-id=53 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5932  3354  5939  0   14 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=2676613646519852285 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=2676613646519852285 --renderer-client-id=53 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5932  3354  5940  0   14 20:46 tty2     00:00:07 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=2676613646519852285 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=2676613646519852285 --renderer-client-id=53 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5932  3354  5941  0   14 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=2676613646519852285 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=2676613646519852285 --renderer-client-id=53 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5932  3354  5942  0   14 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=2676613646519852285 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=2676613646519852285 --renderer-client-id=53 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5932  3354  5943  0   14 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=2676613646519852285 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=2676613646519852285 --renderer-client-id=53 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5932  3354  5944  0   14 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=2676613646519852285 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=2676613646519852285 --renderer-client-id=53 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5932  3354  5945  0   14 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=2676613646519852285 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=2676613646519852285 --renderer-client-id=53 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5932  3354  7969  0   14 21:08 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=2676613646519852285 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=2676613646519852285 --renderer-client-id=53 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5932  3354 17235  0   14 22:56 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=2676613646519852285 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=2676613646519852285 --renderer-client-id=53 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    5953  3354  5953  0    7 20:46 tty2     00:00:02 /opt/google/chrome/chrome --type=ppapi --field-trial-handle=16518770593668088788,8398601747721449625,131072 --ppapi-flash-args --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --service-request-channel-token=749882068453843653
vaddya    5953  3354  5954  0    7 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=ppapi --field-trial-handle=16518770593668088788,8398601747721449625,131072 --ppapi-flash-args --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --service-request-channel-token=749882068453843653
vaddya    5953  3354  5955  0    7 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=ppapi --field-trial-handle=16518770593668088788,8398601747721449625,131072 --ppapi-flash-args --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --service-request-channel-token=749882068453843653
vaddya    5953  3354  5956  0    7 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=ppapi --field-trial-handle=16518770593668088788,8398601747721449625,131072 --ppapi-flash-args --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --service-request-channel-token=749882068453843653
vaddya    5953  3354  5957  0    7 20:46 tty2     00:00:01 /opt/google/chrome/chrome --type=ppapi --field-trial-handle=16518770593668088788,8398601747721449625,131072 --ppapi-flash-args --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --service-request-channel-token=749882068453843653
vaddya    5953  3354  5958  0    7 20:46 tty2     00:00:00 /opt/google/chrome/chrome --type=ppapi --field-trial-handle=16518770593668088788,8398601747721449625,131072 --ppapi-flash-args --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --service-request-channel-token=749882068453843653
vaddya    5953  3354  7971  0    7 21:08 tty2     00:00:00 /opt/google/chrome/chrome --type=ppapi --field-trial-handle=16518770593668088788,8398601747721449625,131072 --ppapi-flash-args --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --service-request-channel-token=749882068453843653
vaddya    6856  3354  6856  0   18 20:56 tty2     00:00:09 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=9473880143942200427 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9473880143942200427 --renderer-client-id=70 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    6856  3354  6857  0   18 20:56 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=9473880143942200427 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9473880143942200427 --renderer-client-id=70 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    6856  3354  6859  0   18 20:56 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=9473880143942200427 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9473880143942200427 --renderer-client-id=70 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    6856  3354  6860  0   18 20:56 tty2     00:00:01 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=9473880143942200427 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9473880143942200427 --renderer-client-id=70 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    6856  3354  6861  0   18 20:56 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=9473880143942200427 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9473880143942200427 --renderer-client-id=70 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    6856  3354  6862  0   18 20:56 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=9473880143942200427 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9473880143942200427 --renderer-client-id=70 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    6856  3354  6863  0   18 20:56 tty2     00:00:02 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=9473880143942200427 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9473880143942200427 --renderer-client-id=70 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    6856  3354  6864  0   18 20:56 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=9473880143942200427 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9473880143942200427 --renderer-client-id=70 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    6856  3354  6865  0   18 20:56 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=9473880143942200427 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9473880143942200427 --renderer-client-id=70 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    6856  3354  6866  0   18 20:56 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=9473880143942200427 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9473880143942200427 --renderer-client-id=70 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    6856  3354  6867  0   18 20:56 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=9473880143942200427 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9473880143942200427 --renderer-client-id=70 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    6856  3354  6868  0   18 20:56 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=9473880143942200427 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9473880143942200427 --renderer-client-id=70 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    6856  3354  7034  0   18 20:58 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=9473880143942200427 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9473880143942200427 --renderer-client-id=70 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    6856  3354  7040  0   18 20:58 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=9473880143942200427 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9473880143942200427 --renderer-client-id=70 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    6856  3354  7041  0   18 20:58 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=9473880143942200427 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9473880143942200427 --renderer-client-id=70 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    6856  3354  7042  0   18 20:58 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=9473880143942200427 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9473880143942200427 --renderer-client-id=70 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    6856  3354  7388  0   18 20:59 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=9473880143942200427 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9473880143942200427 --renderer-client-id=70 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    6856  3354 17468  0   18 22:58 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=9473880143942200427 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9473880143942200427 --renderer-client-id=70 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    7242     1  7242  0    6 20:58 tty2     00:00:08 transmission-gtk /home/vaddya/Downloads/Керриск М. - Linux API. Исчерпывающее руководство [2018, PDF, RUS] [rutracker-5630160].torrent
vaddya    7242     1  7245  0    6 20:58 tty2     00:00:00 transmission-gtk /home/vaddya/Downloads/Керриск М. - Linux API. Исчерпывающее руководство [2018, PDF, RUS] [rutracker-5630160].torrent
vaddya    7242     1  7247  0    6 20:58 tty2     00:00:00 transmission-gtk /home/vaddya/Downloads/Керриск М. - Linux API. Исчерпывающее руководство [2018, PDF, RUS] [rutracker-5630160].torrent
vaddya    7242     1  7248  0    6 20:58 tty2     00:00:44 transmission-gtk /home/vaddya/Downloads/Керриск М. - Linux API. Исчерпывающее руководство [2018, PDF, RUS] [rutracker-5630160].torrent
vaddya    7242     1  7259  0    6 20:58 tty2     00:00:00 transmission-gtk /home/vaddya/Downloads/Керриск М. - Linux API. Исчерпывающее руководство [2018, PDF, RUS] [rutracker-5630160].torrent
vaddya    7242     1  7292  0    6 20:58 tty2     00:00:01 transmission-gtk /home/vaddya/Downloads/Керриск М. - Linux API. Исчерпывающее руководство [2018, PDF, RUS] [rutracker-5630160].torrent
vaddya    7268  2123  7268  0    4 20:58 ?        00:00:00 /usr/lib/gvfs/gvfsd-network --spawner :1.22 /org/gtk/gvfs/exec_spaw/3
vaddya    7268  2123  7274  0    4 20:58 ?        00:00:00 /usr/lib/gvfs/gvfsd-network --spawner :1.22 /org/gtk/gvfs/exec_spaw/3
